ground_truth_id,true_name,country,rating,review_date,posting_hour,review_length,avg_word_length,exclamation_count,day_of_week
R00773,James Davis,GB,2,2023-10-23,13,990,5.24,0,Monday
R00773,James Davis,GB,2,2023-12-28,17,1076,4.95,0,Thursday
R00774,Brian Harris,GB,2,2024-04-15,11,327,4.6,0,Monday
R00774,Brian Harris,GB,2,2022-09-23,4,334,4.85,0,Friday
R00774,Brian Harris,GB,3,2023-04-23,8,387,4.66,1,Sunday
R00774,Brian Harris,GB,3,2021-07-02,4,483,4.6,1,Friday
R00774,Brian Harris,GB,2,2021-08-12,13,431,4.46,0,Thursday
R00774,Brian Harris,GB,2,2024-07-26,7,512,4.52,0,Friday
R00774,Brian Harris,GB,3,2024-03-18,3,425,4.95,1,Monday
R00774,Brian Harris,GB,3,2022-12-07,14,598,4.57,1,Wednesday
R00774,Brian Harris,GB,2,2021-10-20,19,371,4.85,0,Wednesday
R00774,Brian Harris,GB,2,2022-07-05,7,570,4.78,0,Tuesday
R00774,Brian Harris,GB,2,2022-03-06,7,460,5.11,0,Sunday
R00774,Brian Harris,GB,2,2023-03-27,9,543,5.15,0,Monday
R00774,Brian Harris,GB,2,2022-09-23,7,239,5.24,1,Friday
R00774,Brian Harris,GB,2,2021-01-14,6,506,4.86,1,Thursday
R00774,Brian Harris,GB,2,2021-12-11,2,606,5.25,1,Saturday
R00774,Brian Harris,GB,2,2023-10-05,10,328,4.98,2,Thursday
R00774,Brian Harris,GB,2,2021-01-04,10,368,5.16,0,Monday
R00775,Michael Jones,GB,2,2023-05-06,21,35,4.49,0,Saturday
R00775,Michael Jones,GB,2,2023-12-12,20,35,4.3,1,Tuesday
R00775,Michael Jones,GB,3,2023-05-04,12,38,4.41,2,Thursday
R00775,Michael Jones,GB,2,2024-09-02,23,47,4.34,1,Monday
R00775,Michael Jones,GB,2,2022-08-14,18,35,4.91,0,Sunday
R00775,Michael Jones,GB,3,2023-06-02,23,52,4.65,0,Friday
R00775,Michael Jones,GB,3,2021-12-16,18,45,4.62,1,Thursday
R00775,Michael Jones,GB,2,2021-12-28,14,42,4.31,2,Tuesday
R00775,Michael Jones,GB,5,2023-02-07,19,49,4.73,1,Tuesday
R00775,Michael Jones,GB,2,2022-01-17,23,56,4.83,2,Monday
R00775,Michael Jones,GB,4,2021-10-03,19,30,4.73,0,Sunday
R00775,Michael Jones,GB,3,2022-02-10,18,61,4.6,1,Thursday
R00775,Michael Jones,GB,2,2023-09-24,22,40,4.48,0,Sunday
R00776,Barbara Allen,GB,5,2021-08-14,22,163,4.06,0,Saturday
R00776,Barbara Allen,GB,5,2023-07-12,16,201,4.27,1,Wednesday
R00776,Barbara Allen,GB,5,2024-03-07,18,147,3.97,2,Thursday
R00776,Barbara Allen,GB,5,2022-03-12,12,201,4.52,1,Saturday
R00776,Barbara Allen,GB,5,2022-01-16,20,258,3.97,0,Sunday
R00776,Barbara Allen,GB,5,2022-02-16,13,76,4.83,1,Wednesday
R00776,Barbara Allen,GB,5,2021-05-01,17,244,3.85,3,Saturday
R00776,Barbara Allen,GB,5,2022-01-10,19,209,4.39,3,Monday
R00776,Barbara Allen,GB,5,2022-01-28,17,308,4.25,3,Friday
R00776,Barbara Allen,GB,5,2022-06-16,12,183,4.57,0,Thursday
R00776,Barbara Allen,GB,4,2023-04-18,19,201,4.5,3,Tuesday
R00776,Barbara Allen,GB,5,2023-06-22,12,103,4.08,2,Thursday
R00777,Kevin Flores,GB,5,2021-08-12,7,87,4.53,0,Thursday
R00777,Kevin Flores,GB,5,2024-07-27,12,55,4.65,0,Saturday
R00777,Kevin Flores,GB,4,2021-12-07,8,118,4.82,1,Tuesday
R00777,Kevin Flores,GB,3,2021-06-13,8,98,4.43,3,Sunday
R00777,Kevin Flores,GB,3,2022-08-24,7,132,5.19,1,Wednesday
R00777,Kevin Flores,GB,5,2021-06-25,9,138,4.93,2,Friday
R00777,Kevin Flores,GB,5,2023-02-13,10,83,4.94,1,Monday
R00777,Kevin Flores,GB,4,2021-09-13,10,100,4.69,2,Monday
R00777,Kevin Flores,GB,5,2022-07-21,7,69,4.91,1,Thursday
R00777,Kevin Flores,GB,5,2021-05-12,9,97,4.63,2,Wednesday
R00777,Kevin Flores,GB,5,2022-12-02,9,108,4.83,0,Friday
R00778,Mary Nguyen,US,3,2022-04-26,12,128,4.79,0,Tuesday
R00778,Mary Nguyen,US,3,2023-09-06,6,201,4.74,0,Wednesday
R00778,Mary Nguyen,US,3,2023-09-21,4,147,4.61,0,Thursday
R00778,Mary Nguyen,US,3,2021-07-26,7,249,4.1,1,Monday
R00778,Mary Nguyen,US,3,2021-01-20,14,157,4.54,0,Wednesday
R00778,Mary Nguyen,US,3,2021-05-06,11,160,4.11,0,Thursday
R00778,Mary Nguyen,US,3,2022-06-29,5,153,4.51,2,Wednesday
R00778,Mary Nguyen,US,3,2021-01-15,11,206,4.69,1,Friday
R00778,Mary Nguyen,US,3,2024-04-07,8,259,4.22,0,Sunday
R00779,Edward Williams,NG,3,2021-07-18,10,43,5.06,1,Sunday
R00779,Edward Williams,NG,3,2022-03-09,16,45,4.63,1,Wednesday
R00779,Edward Williams,NG,3,2023-12-06,19,58,4.01,1,Wednesday
R00779,Edward Williams,NG,3,2021-01-15,6,39,5.03,0,Friday
R00779,Edward Williams,NG,3,2023-02-09,9,61,4.3,1,Thursday
R00779,Edward Williams,NG,1,2024-05-19,3,83,4.72,1,Sunday
R00779,Edward Williams,NG,4,2023-12-02,13,57,5.38,1,Saturday
R00779,Edward Williams,NG,3,2022-06-29,22,98,4.61,1,Wednesday
R00779,Edward Williams,NG,3,2023-09-23,13,72,4.11,0,Saturday
R00779,Edward Williams,NG,3,2023-08-28,22,50,3.69,0,Monday
R00779,Edward Williams,NG,3,2022-11-22,13,78,4.17,1,Tuesday
R00779,Edward Williams,NG,2,2024-05-22,4,71,4.3,1,Wednesday
R00779,Edward Williams,NG,3,2023-05-30,15,37,5.15,0,Tuesday
R00779,Edward Williams,NG,3,2022-11-21,6,84,4.54,1,Monday
R00779,Edward Williams,NG,1,2023-01-30,17,59,4.47,0,Monday
R00780,Carol Perez,ES,4,2022-10-08,11,117,4.97,1,Saturday
R00780,Carol Perez,ES,4,2022-05-06,13,268,5.38,0,Friday
R00780,Carol Perez,ES,4,2023-01-10,14,207,5.35,3,Tuesday
R00780,Carol Perez,ES,3,2023-03-28,11,156,5.64,0,Tuesday
R00780,Carol Perez,ES,4,2023-02-15,16,155,5.24,0,Wednesday
R00780,Carol Perez,ES,4,2024-06-04,15,253,4.87,0,Tuesday
R00780,Carol Perez,ES,4,2021-04-28,14,161,5.47,2,Wednesday
R00780,Carol Perez,ES,4,2022-12-31,14,133,4.99,0,Saturday
R00780,Carol Perez,ES,4,2022-11-08,13,276,5.21,0,Tuesday
R00780,Carol Perez,ES,4,2021-07-25,13,180,5.35,3,Sunday
R00780,Carol Perez,ES,4,2021-01-07,10,152,5.5,0,Thursday
R00780,Carol Perez,ES,4,2023-07-25,11,167,5.8,0,Tuesday
R00780,Carol Perez,ES,4,2023-04-03,12,189,5.58,2,Monday
R00780,Carol Perez,ES,4,2021-10-12,11,121,5.79,0,Tuesday
R00780,Carol Perez,ES,4,2021-02-22,14,111,5.17,2,Monday
R00781,Kenneth Davis,GB,4,2023-12-23,13,107,6.11,0,Saturday
R00781,Kenneth Davis,GB,5,2022-07-27,12,102,5.79,2,Wednesday
R00781,Kenneth Davis,GB,4,2022-05-25,16,164,5.64,0,Wednesday
R00781,Kenneth Davis,GB,5,2023-01-25,14,114,5.74,1,Wednesday
R00781,Kenneth Davis,GB,4,2023-07-15,10,110,5.43,1,Saturday
R00781,Kenneth Davis,GB,5,2024-06-20,8,46,5.6,1,Thursday
R00781,Kenneth Davis,GB,3,2024-09-11,9,76,5.22,0,Wednesday
R00781,Kenneth Davis,GB,5,2023-09-01,9,85,5.11,0,Friday
R00781,Kenneth Davis,GB,3,2023-11-21,10,38,5.96,0,Tuesday
R00781,Kenneth Davis,GB,4,2023-04-27,13,55,5.34,0,Thursday
R00781,Kenneth Davis,GB,2,2024-09-14,10,69,5.34,0,Saturday
R00781,Kenneth Davis,GB,1,2022-01-20,10,118,5.89,1,Thursday
R00781,Kenneth Davis,GB,3,2021-01-07,13,138,5.55,0,Thursday
R00781,Kenneth Davis,GB,5,2024-07-30,13,104,5.38,0,Tuesday
R00782,Jason Lee,US,2,2021-02-04,2,37,4.83,1,Thursday
R00782,Jason Lee,US,3,2024-07-21,5,111,5.1,0,Sunday
R00782,Jason Lee,US,3,2023-01-08,9,133,4.53,0,Sunday
R00782,Jason Lee,US,4,2021-04-04,7,81,4.76,0,Sunday
R00782,Jason Lee,US,3,2022-10-29,9,87,4.82,0,Saturday
R00782,Jason Lee,US,3,2023-06-29,7,90,4.89,1,Thursday
R00782,Jason Lee,US,3,2022-04-24,9,144,5.09,0,Sunday
R00783,Kenneth Young,US,1,2023-03-31,11,157,4.76,1,Friday
R00783,Kenneth Young,US,3,2024-06-08,9,97,4.69,0,Saturday
R00783,Kenneth Young,US,1,2021-06-16,17,148,4.67,0,Wednesday
R00783,Kenneth Young,US,1,2022-12-15,14,99,4.53,0,Thursday
R00783,Kenneth Young,US,4,2023-05-27,13,174,4.46,1,Saturday
R00783,Kenneth Young,US,1,2023-09-03,13,90,4.53,1,Sunday
R00783,Kenneth Young,US,3,2024-09-10,12,102,4.53,0,Tuesday
R00784,Jeffrey Hall,GB,4,2021-07-25,22,94,5.54,1,Sunday
R00784,Jeffrey Hall,GB,5,2023-02-28,23,123,5.22,0,Tuesday
R00784,Jeffrey Hall,GB,5,2022-08-25,23,112,4.7,0,Thursday
R00784,Jeffrey Hall,GB,5,2024-05-28,17,82,5.06,0,Tuesday
R00784,Jeffrey Hall,GB,5,2022-02-04,23,126,5.04,0,Friday
R00785,Amanda Martinez,US,3,2023-12-02,13,576,5.05,0,Saturday
R00785,Amanda Martinez,US,3,2024-03-17,13,765,5.83,0,Sunday
R00785,Amanda Martinez,US,3,2023-10-31,15,597,5.62,0,Tuesday
R00785,Amanda Martinez,US,3,2021-03-07,16,455,5.35,2,Sunday
R00785,Amanda Martinez,US,3,2021-09-19,15,704,5.12,0,Sunday
R00785,Amanda Martinez,US,2,2023-10-17,16,711,5.34,0,Tuesday
R00785,Amanda Martinez,US,3,2021-06-28,14,761,5.05,1,Monday
R00785,Amanda Martinez,US,2,2022-09-10,15,349,5.22,0,Saturday
R00785,Amanda Martinez,US,3,2024-01-29,12,213,5.0,1,Monday
R00785,Amanda Martinez,US,3,2023-08-15,16,405,4.95,2,Tuesday
R00785,Amanda Martinez,US,3,2021-12-11,12,584,5.13,2,Saturday
R00785,Amanda Martinez,US,2,2023-07-03,10,366,5.69,2,Monday
R00785,Amanda Martinez,US,3,2021-08-25,13,783,5.23,1,Wednesday
R00785,Amanda Martinez,US,3,2023-09-15,17,771,5.15,0,Friday
R00786,Brian Wright,US,2,2022-05-09,8,117,5.54,0,Monday
R00786,Brian Wright,US,2,2022-05-14,12,109,5.2,0,Saturday
R00786,Brian Wright,US,2,2022-03-10,11,129,5.62,0,Thursday
R00786,Brian Wright,US,2,2021-12-16,2,84,5.46,0,Thursday
R00786,Brian Wright,US,1,2024-09-13,12,102,5.55,0,Friday
R00786,Brian Wright,US,1,2021-07-03,6,121,4.78,0,Saturday
R00787,Michael Ramirez,GB,3,2021-03-01,19,109,4.84,0,Monday
R00787,Michael Ramirez,GB,4,2021-11-25,21,165,4.15,0,Thursday
R00787,Michael Ramirez,GB,4,2022-10-31,19,40,4.0,0,Monday
R00787,Michael Ramirez,GB,4,2023-02-25,16,189,4.59,1,Saturday
R00787,Michael Ramirez,GB,4,2022-07-29,17,115,4.6,2,Friday
R00787,Michael Ramirez,GB,4,2022-03-28,15,101,3.92,0,Monday
R00787,Michael Ramirez,GB,4,2022-06-12,20,149,3.94,0,Sunday
R00787,Michael Ramirez,GB,3,2023-09-03,17,142,4.24,1,Sunday
R00787,Michael Ramirez,GB,4,2021-09-10,17,125,4.24,0,Friday
R00787,Michael Ramirez,GB,4,2021-10-06,17,79,4.69,1,Wednesday
R00787,Michael Ramirez,GB,4,2023-12-31,16,87,4.47,0,Sunday
R00787,Michael Ramirez,GB,4,2024-07-21,15,184,4.37,1,Sunday
R00787,Michael Ramirez,GB,4,2023-10-05,19,124,4.0,1,Thursday
R00788,Jennifer Hall,SE,5,2022-11-13,1,109,4.52,0,Sunday
R00788,Jennifer Hall,SE,4,2022-04-04,8,184,5.19,0,Monday
R00788,Jennifer Hall,SE,5,2024-03-25,4,84,5.13,0,Monday
R00788,Jennifer Hall,SE,5,2024-05-15,8,204,4.8,1,Wednesday
R00788,Jennifer Hall,SE,5,2021-05-13,10,99,4.64,1,Thursday
R00788,Jennifer Hall,SE,3,2024-08-11,9,104,4.87,0,Sunday
R00788,Jennifer Hall,SE,5,2022-12-04,8,71,4.43,0,Sunday
R00788,Jennifer Hall,SE,5,2023-02-12,8,121,5.06,1,Sunday
R00788,Jennifer Hall,SE,4,2023-02-21,13,133,5.04,0,Tuesday
R00788,Jennifer Hall,SE,5,2024-09-01,7,94,4.55,0,Sunday
R00788,Jennifer Hall,SE,5,2024-08-08,10,148,4.49,1,Thursday
R00788,Jennifer Hall,SE,5,2024-02-25,12,182,4.86,0,Sunday
R00789,Jeffrey Ramirez,GB,4,2022-04-23,11,457,5.36,1,Saturday
R00789,Jeffrey Ramirez,GB,4,2022-04-03,13,627,4.91,0,Sunday
R00789,Jeffrey Ramirez,GB,4,2022-06-15,14,450,4.64,2,Wednesday
R00789,Jeffrey Ramirez,GB,4,2021-08-25,14,603,5.53,1,Wednesday
R00789,Jeffrey Ramirez,GB,4,2022-08-19,14,523,4.93,2,Friday
R00789,Jeffrey Ramirez,GB,4,2021-06-29,15,226,4.64,0,Tuesday
R00789,Jeffrey Ramirez,GB,4,2021-08-17,13,489,5.03,1,Tuesday
R00789,Jeffrey Ramirez,GB,4,2021-07-02,13,486,5.05,1,Friday
R00789,Jeffrey Ramirez,GB,4,2022-11-28,14,564,4.99,1,Monday
R00789,Jeffrey Ramirez,GB,4,2024-04-27,14,402,5.1,1,Saturday
R00789,Jeffrey Ramirez,GB,4,2022-01-21,12,189,5.0,1,Friday
R00789,Jeffrey Ramirez,GB,4,2021-08-26,14,338,4.84,0,Thursday
R00789,Jeffrey Ramirez,GB,4,2024-03-19,11,410,5.29,1,Tuesday
R00790,Nancy Rodriguez,GB,5,2022-10-04,9,200,5.16,0,Tuesday
R00790,Nancy Rodriguez,GB,5,2023-02-18,9,91,5.65,0,Saturday
R00790,Nancy Rodriguez,GB,5,2024-03-27,11,163,5.53,0,Wednesday
R00790,Nancy Rodriguez,GB,5,2021-01-04,8,90,5.71,1,Monday
R00790,Nancy Rodriguez,GB,5,2022-09-29,9,180,4.93,0,Thursday
R00790,Nancy Rodriguez,GB,5,2021-05-07,9,178,5.39,0,Friday
R00790,Nancy Rodriguez,GB,4,2024-04-23,13,162,5.23,2,Tuesday
R00790,Nancy Rodriguez,GB,4,2024-01-02,14,123,5.09,0,Tuesday
R00790,Nancy Rodriguez,GB,5,2022-01-24,13,225,5.17,0,Monday
R00790,Nancy Rodriguez,GB,4,2023-03-06,9,110,5.44,0,Monday
R00790,Nancy Rodriguez,GB,5,2023-05-18,11,183,5.34,0,Thursday
R00790,Nancy Rodriguez,GB,4,2022-10-17,10,309,4.75,0,Monday
R00791,Deborah White,GB,3,2021-09-16,18,196,4.75,2,Thursday
R00791,Deborah White,GB,5,2023-12-01,18,137,4.98,2,Friday
R00791,Deborah White,GB,4,2024-05-17,17,244,4.48,1,Friday
R00791,Deborah White,GB,5,2024-04-24,19,208,4.48,0,Wednesday
R00791,Deborah White,GB,3,2022-03-31,18,280,4.95,1,Thursday
R00791,Deborah White,GB,5,2021-08-07,17,213,5.17,1,Saturday
R00791,Deborah White,GB,5,2023-03-21,18,279,4.51,0,Tuesday
R00791,Deborah White,GB,4,2021-01-19,20,254,4.58,1,Tuesday
R00791,Deborah White,GB,4,2024-01-08,17,73,5.13,1,Monday
R00791,Deborah White,GB,5,2023-08-02,18,167,5.01,1,Wednesday
R00792,Daniel Martinez,US,1,2022-08-31,22,339,4.02,0,Wednesday
R00792,Daniel Martinez,US,2,2022-03-25,19,311,4.32,1,Friday
R00792,Daniel Martinez,US,1,2023-10-21,16,297,4.8,0,Saturday
R00792,Daniel Martinez,US,4,2023-07-23,19,408,4.37,2,Sunday
R00792,Daniel Martinez,US,3,2021-10-29,21,306,4.47,1,Friday
R00792,Daniel Martinez,US,1,2024-05-16,15,309,4.47,0,Thursday
R00792,Daniel Martinez,US,4,2022-08-04,23,261,4.67,0,Thursday
R00792,Daniel Martinez,US,1,2021-10-26,17,171,4.31,0,Tuesday
R00792,Daniel Martinez,US,1,2021-03-12,19,185,4.44,0,Friday
R00792,Daniel Martinez,US,2,2024-05-11,19,292,3.97,0,Saturday
R00792,Daniel Martinez,US,1,2022-10-18,17,334,4.4,0,Tuesday
R00792,Daniel Martinez,US,1,2022-09-25,20,193,4.3,0,Sunday
R00792,Daniel Martinez,US,1,2023-10-26,18,270,4.78,0,Thursday
R00793,George Davis,GB,4,2022-07-15,5,253,5.49,0,Friday
R00793,George Davis,GB,5,2024-03-21,13,214,5.33,3,Thursday
R00793,George Davis,GB,4,2023-09-07,9,307,5.33,0,Thursday
R00793,George Davis,GB,4,2024-07-16,5,323,6.05,1,Tuesday
R00793,George Davis,GB,4,2022-03-18,9,129,5.45,1,Friday
R00793,George Davis,GB,4,2023-10-11,6,191,5.65,0,Wednesday
R00793,George Davis,GB,5,2022-08-20,5,290,5.53,0,Saturday
R00793,George Davis,GB,4,2023-02-11,7,243,5.44,1,Saturday
R00793,George Davis,GB,4,2021-05-01,6,265,5.48,2,Saturday
R00794,Stephanie Perez,GB,3,2021-11-09,23,668,5.16,1,Tuesday
R00794,Stephanie Perez,GB,4,2022-03-08,20,169,4.61,0,Tuesday
R00794,Stephanie Perez,GB,3,2022-04-06,22,426,4.31,0,Wednesday
R00794,Stephanie Perez,GB,3,2021-04-18,20,529,4.76,0,Sunday
R00794,Stephanie Perez,GB,5,2022-01-02,22,315,4.37,0,Sunday
R00794,Stephanie Perez,GB,5,2023-09-26,19,537,4.89,1,Tuesday
R00794,Stephanie Perez,GB,2,2023-03-14,20,592,4.51,0,Tuesday
R00794,Stephanie Perez,GB,5,2022-09-05,19,522,4.83,1,Monday
R00794,Stephanie Perez,GB,5,2024-09-12,18,431,4.14,1,Thursday
R00794,Stephanie Perez,GB,3,2021-11-23,21,696,4.48,1,Tuesday
R00794,Stephanie Perez,GB,5,2021-02-14,23,420,4.25,0,Sunday
R00794,Stephanie Perez,GB,5,2024-01-28,22,345,4.74,0,Sunday
R00794,Stephanie Perez,GB,5,2023-03-15,18,550,4.94,0,Wednesday
R00794,Stephanie Perez,GB,5,2022-11-23,22,496,4.94,0,Wednesday
R00795,Margaret Baker,CA,1,2023-08-28,15,127,4.63,3,Monday
R00795,Margaret Baker,CA,1,2022-12-15,7,116,4.76,0,Thursday
R00795,Margaret Baker,CA,1,2023-03-13,9,121,4.52,1,Monday
R00795,Margaret Baker,CA,2,2023-03-12,7,122,4.49,1,Sunday
R00795,Margaret Baker,CA,1,2021-05-28,18,155,4.66,2,Friday
R00795,Margaret Baker,CA,2,2023-12-18,14,173,5.03,3,Monday
R00795,Margaret Baker,CA,1,2022-08-03,4,140,4.77,3,Wednesday
R00795,Margaret Baker,CA,1,2022-08-02,14,92,4.48,1,Tuesday
R00795,Margaret Baker,CA,1,2022-02-04,10,125,4.75,1,Friday
R00796,George Scott,IE,3,2023-03-18,5,167,4.87,0,Saturday
R00796,George Scott,IE,3,2021-07-19,10,170,4.94,0,Monday
R00796,George Scott,IE,3,2021-09-26,10,166,4.12,0,Sunday
R00796,George Scott,IE,3,2022-10-25,12,243,4.35,0,Tuesday
R00796,George Scott,IE,3,2024-04-03,13,293,4.5,0,Wednesday
R00796,George Scott,IE,3,2021-04-21,13,294,4.7,0,Wednesday
R00796,George Scott,IE,3,2022-09-15,9,321,4.39,0,Thursday
R00796,George Scott,IE,3,2023-07-27,9,254,4.55,0,Thursday
R00796,George Scott,IE,3,2024-09-02,11,182,4.51,0,Monday
R00796,George Scott,IE,3,2021-12-02,9,222,3.91,0,Thursday
R00797,Joshua Rodriguez,US,3,2023-06-24,13,61,5.56,0,Saturday
R00797,Joshua Rodriguez,US,3,2023-09-16,5,67,5.31,1,Saturday
R00797,Joshua Rodriguez,US,3,2022-08-20,4,116,5.65,0,Saturday
R00797,Joshua Rodriguez,US,3,2021-10-24,8,42,5.65,3,Sunday
R00797,Joshua Rodriguez,US,3,2022-03-06,10,97,5.61,2,Sunday
R00797,Joshua Rodriguez,US,3,2022-03-23,9,100,5.03,1,Wednesday
R00797,Joshua Rodriguez,US,3,2022-02-05,9,72,4.92,0,Saturday
R00797,Joshua Rodriguez,US,3,2024-08-26,9,101,5.41,3,Monday
R00797,Joshua Rodriguez,US,3,2021-01-19,13,115,5.1,0,Tuesday
R00797,Joshua Rodriguez,US,3,2023-01-12,5,63,5.02,1,Thursday
R00797,Joshua Rodriguez,US,3,2024-03-24,13,87,5.64,1,Sunday
R00797,Joshua Rodriguez,US,3,2021-07-28,10,83,5.62,1,Wednesday
R00797,Joshua Rodriguez,US,3,2021-10-30,13,119,4.87,0,Saturday
R00797,Joshua Rodriguez,US,3,2023-02-11,10,112,5.23,2,Saturday
R00797,Joshua Rodriguez,US,3,2023-05-25,9,61,5.46,1,Thursday
R00798,Carol Hernandez,US,5,2021-04-26,14,115,4.22,0,Monday
R00798,Carol Hernandez,US,5,2021-07-16,18,117,4.24,0,Friday
R00798,Carol Hernandez,US,4,2022-12-30,17,130,4.67,1,Friday
R00798,Carol Hernandez,US,4,2023-08-29,19,139,4.63,0,Tuesday
R00798,Carol Hernandez,US,4,2022-01-03,17,131,4.51,0,Monday
R00798,Carol Hernandez,US,4,2021-04-18,19,147,4.65,0,Sunday
R00798,Carol Hernandez,US,5,2021-08-29,19,195,3.92,1,Sunday
R00798,Carol Hernandez,US,5,2023-11-22,19,104,3.99,1,Wednesday
R00798,Carol Hernandez,US,5,2024-08-24,17,168,4.59,0,Saturday
R00798,Carol Hernandez,US,4,2022-11-25,19,93,4.02,0,Friday
R00798,Carol Hernandez,US,4,2024-04-30,19,226,4.31,0,Tuesday
R00798,Carol Hernandez,US,5,2023-06-08,20,160,4.76,0,Thursday
R00798,Carol Hernandez,US,5,2021-11-01,15,156,4.78,0,Monday
R00798,Carol Hernandez,US,5,2024-07-08,21,161,4.82,0,Monday
R00799,Timothy Sanchez,US,2,2022-05-17,23,25,5.1,2,Tuesday
R00799,Timothy Sanchez,US,2,2021-03-11,23,30,4.7,1,Thursday
R00799,Timothy Sanchez,US,4,2021-09-01,22,32,4.36,3,Wednesday
R00799,Timothy Sanchez,US,4,2022-05-09,20,20,4.62,2,Monday
R00799,Timothy Sanchez,US,4,2023-03-24,18,34,4.75,3,Friday
R00799,Timothy Sanchez,US,4,2023-09-28,19,24,4.97,2,Thursday
R00799,Timothy Sanchez,US,4,2022-09-12,14,31,4.89,1,Monday
R00799,Timothy Sanchez,US,4,2024-05-05,22,20,4.59,0,Sunday
R00800,Barbara Adams,GB,3,2023-02-08,8,529,4.28,0,Wednesday
R00800,Barbara Adams,GB,3,2024-09-10,17,555,4.68,3,Tuesday
R00800,Barbara Adams,GB,2,2021-07-03,16,306,4.41,1,Saturday
R00800,Barbara Adams,GB,5,2023-08-08,15,622,4.49,1,Tuesday
R00800,Barbara Adams,GB,4,2024-08-24,14,697,4.17,0,Saturday
R00800,Barbara Adams,GB,3,2023-02-22,15,642,4.35,2,Wednesday
R00800,Barbara Adams,GB,1,2022-07-18,12,852,4.11,0,Monday
R00800,Barbara Adams,GB,3,2024-07-19,9,523,4.46,0,Friday
R00800,Barbara Adams,GB,3,2024-08-30,15,253,4.67,0,Friday
R00800,Barbara Adams,GB,1,2023-07-01,16,574,4.26,1,Saturday
R00800,Barbara Adams,GB,3,2023-01-23,17,714,4.39,0,Monday
R00800,Barbara Adams,GB,5,2021-01-24,20,686,4.24,1,Sunday
R00800,Barbara Adams,GB,4,2021-09-03,11,700,4.66,1,Friday
R00801,Linda Garcia,CA,4,2021-09-07,16,124,4.44,1,Tuesday
R00801,Linda Garcia,CA,3,2023-09-29,23,110,4.46,1,Friday
R00801,Linda Garcia,CA,4,2024-08-06,15,66,4.53,0,Tuesday
R00801,Linda Garcia,CA,3,2023-11-10,19,81,4.25,3,Friday
R00801,Linda Garcia,CA,5,2022-04-06,20,107,3.78,0,Wednesday
R00801,Linda Garcia,CA,5,2021-02-17,14,93,4.74,1,Wednesday
R00801,Linda Garcia,CA,3,2024-04-16,21,70,5.0,1,Tuesday
R00801,Linda Garcia,CA,3,2024-03-19,16,92,4.48,0,Tuesday
R00801,Linda Garcia,CA,4,2024-03-18,16,106,5.17,0,Monday
R00801,Linda Garcia,CA,3,2023-09-10,12,73,4.97,1,Sunday
R00802,Sarah Hall,CA,2,2021-07-13,22,114,5.31,1,Tuesday
R00802,Sarah Hall,CA,3,2024-04-29,13,161,4.29,2,Monday
R00802,Sarah Hall,CA,3,2022-01-06,19,260,5.22,1,Thursday
R00802,Sarah Hall,CA,2,2023-02-26,15,137,5.07,1,Sunday
R00802,Sarah Hall,CA,2,2023-09-19,13,349,4.43,0,Tuesday
R00802,Sarah Hall,CA,3,2024-08-13,18,177,4.82,2,Tuesday
R00802,Sarah Hall,CA,2,2023-06-08,10,171,4.95,2,Thursday
R00802,Sarah Hall,CA,1,2022-09-04,21,99,4.51,1,Sunday
R00802,Sarah Hall,CA,2,2024-03-16,13,259,4.81,1,Saturday
R00803,David Miller,GB,4,2022-10-29,18,172,4.52,1,Saturday
R00803,David Miller,GB,3,2021-05-11,21,217,4.09,2,Tuesday
R00803,David Miller,GB,4,2024-01-06,23,125,4.8,0,Saturday
R00803,David Miller,GB,4,2022-01-14,19,121,4.83,0,Friday
R00803,David Miller,GB,4,2023-04-11,23,84,4.37,0,Tuesday
R00803,David Miller,GB,4,2021-02-10,18,156,4.18,1,Wednesday
R00803,David Miller,GB,4,2023-03-18,23,106,4.34,2,Saturday
R00803,David Miller,GB,4,2024-02-13,17,122,4.47,0,Tuesday
R00803,David Miller,GB,4,2024-01-04,23,133,4.9,0,Thursday
R00803,David Miller,GB,4,2023-12-22,20,68,4.41,0,Friday
R00803,David Miller,GB,4,2023-09-28,18,141,4.88,2,Thursday
R00803,David Miller,GB,4,2021-05-11,16,75,4.65,0,Tuesday
R00803,David Miller,GB,3,2023-11-29,19,248,4.63,1,Wednesday
R00803,David Miller,GB,3,2024-04-12,23,129,5.03,1,Friday
R00803,David Miller,GB,5,2024-01-09,21,146,3.71,0,Tuesday
R00804,Amanda Adams,GB,2,2021-09-12,14,90,3.79,2,Sunday
R00804,Amanda Adams,GB,4,2022-03-01,18,96,4.49,3,Tuesday
R00804,Amanda Adams,GB,1,2024-09-10,21,155,4.1,1,Tuesday
R00804,Amanda Adams,GB,4,2021-08-29,23,84,4.59,0,Sunday
R00804,Amanda Adams,GB,4,2022-01-06,20,154,3.56,3,Thursday
R00804,Amanda Adams,GB,2,2024-05-11,19,51,4.45,2,Saturday
R00804,Amanda Adams,GB,5,2022-01-04,19,135,4.4,3,Tuesday
R00804,Amanda Adams,GB,4,2021-01-11,22,102,4.38,0,Monday
R00804,Amanda Adams,GB,4,2024-02-11,23,68,4.04,2,Sunday
R00804,Amanda Adams,GB,4,2023-07-05,15,91,4.09,3,Wednesday
R00804,Amanda Adams,GB,3,2022-10-06,23,71,4.14,1,Thursday
R00804,Amanda Adams,GB,2,2021-09-09,22,68,3.9,0,Thursday
